Location ID	 Start Date Time	 Max Date Time  	 Max Level	 Duration	 Leq 	 SEL  	 Classification
27	 17:24          	 17:24          	87.8	29	80.1	94.7	 Aircraft
26	 17:24          	 17:24          	62.6	10	61.3	71.2	 Aircraft
30	 17:24          	 17:24          	68.6	16	66.5	78.5	 Aircraft
24	 17:24          	 17:24          	64.4	23	59.7	73.3	 Aircraft
25	 17:24          	 17:24          	79.2	32	72.7	87.8	 Aircraft
45	 17:24          	 17:24          	58	10	55.4	65.4	 Aircraft
44	 17:24          	 17:24          	73.4	29	67.6	82.3	 Aircraft
41	 17:24          	 17:24          	69	16	65	77.1	 
10	 17:24          	 17:25          	62.7	17	59.2	71.5	 Aircraft
33	 17:24          	 17:25          	78.7	32	72.7	87.8	 Aircraft
35	 17:24          	 17:25          	67.2	12	63.9	74.6	 
29	 17:25          	 17:25          	79	32	72.3	87.3	 Aircraft
3	 17:25          	 17:25          	77.5	13	73.4	84.7	 Aircraft
26	 17:25          	 17:25          	63	27	60.9	75.1	 Aircraft
11	 17:25          	 17:25          	62.6	18	59.4	71.9	 Aircraft
42	 17:25          	 17:25          	66	12	63.3	74	 Aircraft
45	 17:25          	 17:25          	73.8	43	66.5	82.8	 Aircraft
27	 17:25          	 17:25          	67.7	17	66.1	78.3	 Aircraft
24	 17:25          	 17:25          	73.3	52	65.9	83.1	 Aircraft
1	 17:25          	 17:25          	57	13	55	66	 
12	 17:25          	 17:25          	65.6	18	62.2	74.6	 Aircraft
31	 17:25          	 17:25          	82.7	30	74.4	89.2	 Aircraft
1	 17:25          	 17:25          	56.8	34	54	69.3	 Aircraft
25	 17:25          	 17:25          	64.3	16	61	73.1	 Aircraft
30	 17:25          	 17:25          	66.8	13	65.3	76.5	 
19	 17:25          	 17:26          	72.8	20	67	80	 Aircraft
33	 17:26          	 17:26          	61.4	11	59.8	70.3	 Aircraft
11	 17:26          	 17:26          	63.7	11	60.5	70.7	 
30	 17:26          	 17:26          	70.3	24	68.5	82.3	 
44	 17:26          	 17:26          	76.4	35	70.2	85.7	 Aircraft
37	 17:26          	 17:26          	67.3	4	65	71.2	 Aircraft
1	 17:26          	 17:26          	55.1	11	54.1	64.6	 
34	 17:26          	 17:27          	62.8	21	60.2	73.4	 Aircraft
30	 17:27          	 17:27          	69.1	12	67.3	78.3	 
29	 17:27          	 17:27          	81.5	34	74.5	89.8	 Aircraft
8	 17:27          	 17:27          	64.2	65	59.9	78	 Aircraft
12	 17:27          	 17:27          	68.6	32	63.7	78.8	 Aircraft
30	 17:27          	 17:27          	68.9	10	66.9	76.8	 
27	 17:27          	 17:27          	84	32	77.9	93	 Aircraft
31	 17:27          	 17:27          	86.5	45	76.5	92.9	 Aircraft
1	 17:27          	 17:27          	55	20	54.1	67.1	 
25	 17:27          	 17:27          	76.5	36	70	85.6	 Aircraft
41	 17:27          	 17:27          	62.7	16	60.4	72.3	 
7	 17:27          	 17:27          	72	9	68.8	78.5	 
1	 17:27          	 17:28          	55.5	23	54	67.7	 
33	 17:27          	 17:28          	74.8	30	69.5	84.2	 Aircraft
26	 17:27          	 17:28          	77.2	28	71.8	86.3	 Aircraft
13	 17:28          	 17:28          	76.3	11	73.4	84	 Aircraft
45	 17:28          	 17:28          	75.5	39	66.5	82.4	 Aircraft
34	 17:28          	 17:28          	62.1	20	59.6	72.5	 Aircraft
24	 17:28          	 17:28          	75.8	42	68.7	84.9	 Aircraft
27	 17:28          	 17:28          	89.1	35	81.2	96.6	 Aircraft
8	 17:28          	 17:28          	67.3	38	62.5	78.2	 Aircraft
12	 17:28          	 17:28          	68.9	24	64.8	78.6	 Aircraft
25	 17:28          	 17:28          	81.4	49	74	90.9	 Aircraft
44	 17:28          	 17:28          	73.6	29	67.7	82.4	 Aircraft
41	 17:28          	 17:29          	72.2	32	66.9	82	 
1	 17:28          	 17:29          	66.4	93	56.4	76.1	 
33	 17:28          	 17:29          	81	52	73.1	90.2	 Aircraft
26	 17:28          	 17:29          	71.1	52	66.3	83.5	 Aircraft
7	 17:28          	 17:28          	78.5	10	73.2	83	 
28	 17:29          	 17:29          	81.3	25	76.9	90.9	 Aircraft
29	 17:29          	 17:29          	79.4	29	72.7	87.3	 Aircraft
45	 17:29          	 17:29          	74.9	60	68.3	86.1	 Aircraft
42	 17:29          	 17:29          	70.6	27	65.8	80.1	 Aircraft
30	 17:29          	 17:29          	67.6	9	66	75.7	 
19	 17:29          	 17:29          	66.9	18	63.1	75.5	 Aircraft
2	 17:29          	 17:29          	68	15	63.5	75.4	 
24	 17:29          	 17:29          	71.8	56	66.2	83.7	 Aircraft
13	 17:29          	 17:29          	77.8	11	74	84.4	 Aircraft
31	 17:29          	 17:29          	83.1	32	74.3	89.3	 Aircraft
8	 17:29          	 17:29          	61.2	13	59.7	70.9	 Aircraft
34	 17:29          	 17:29          	61.2	20	59.3	72.3	 Aircraft
22	 17:29          	 17:29          	70.5	18	65.4	78	 Aircraft
18	 17:29          	 17:30          	72.7	27	68.4	82.6	 Aircraft
11	 17:29          	 17:30          	68.4	41	62.6	78.8	 Aircraft
12	 17:29          	 17:30          	71.3	25	65.6	79.6	 Aircraft
27	 17:29          	 17:30          	85.5	25	78.8	92.9	 Aircraft
28	 17:29          	 17:30          	79.1	29	74.5	89.1	 Aircraft
8	 17:30          	 17:30          	62.9	17	59.8	72.1	 Aircraft
30	 17:30          	 17:30          	67.7	16	66.5	78.7	 Aircraft
25	 17:30          	 17:30          	77.4	49	70.5	87.4	 Aircraft
3	 17:30          	 17:30          	81.1	13	76.8	87.9	 Aircraft
41	 17:30          	 17:30          	72.5	30	68	82.7	 
33	 17:30          	 17:31          	65.9	53	62.9	80.1	 
22	 17:30          	 17:30          	73.5	20	67.2	80.3	 Aircraft
1	 17:30          	 17:31          	57.6	55	54.2	71.6	 
30	 17:30          	 17:30          	68	11	66.9	77.4	 
13	 17:30          	 17:30          	77.4	12	73.3	84.1	 Aircraft
28	 17:30          	 17:31          	79.5	26	74.7	88.9	 Aircraft
18	 17:30          	 17:31          	62.7	22	60.7	74.1	 Aircraft
42	 17:30          	 17:31          	70.1	26	66.8	80.9	 Aircraft
11	 17:30          	 17:31          	66	51	61	78.1	 Aircraft
34	 17:31          	 17:31          	59.7	22	58.7	72	 Aircraft
4	 17:31          	 17:31          	75.4	15	65.7	77.4	 
10	 17:31          	 17:31          	60.7	15	59	70.9	 Aircraft
8	 17:31          	 17:31          	59.9	13	59.2	70.2	 
2	 17:31          	 17:31          	62.8	9	61.2	70.8	 
44	 17:31          	 17:31          	70.1	22	66.3	79.7	 Aircraft
45	 17:31          	 17:31          	66	44	61.5	78	 Aircraft
12	 17:31          	 17:31          	68.2	26	64.2	78.3	 Aircraft
22	 17:31          	 17:31          	76.1	23	70.6	84.2	 Aircraft
28	 17:31          	 17:31          	84	20	79.3	92.3	 Aircraft
24	 17:31          	 17:31          	57.4	13	55.9	67	 Aircraft
29	 17:31          	 17:31          	75.3	25	70	84	 Aircraft
18	 17:31          	 17:31          	66.1	29	62.1	76.7	 Aircraft
17	 17:31          	 17:31          	69.1	26	65.7	79.8	 Aircraft
3	 17:31          	 17:31          	75.8	11	72.4	82.7	 Aircraft
22	 17:31          	 17:32          	76.2	27	68.1	82.3	 Aircraft
8	 17:32          	 17:32          	70.6	35	63.4	78.9	 Aircraft
13	 17:32          	 17:32          	77.2	12	73.6	84.4	 Aircraft
31	 17:32          	 17:32          	78.5	21	72.5	85.6	 Aircraft
18	 17:32          	 17:32          	66.7	25	62.4	76.4	 Aircraft
27	 17:32          	 17:32          	84.8	32	77.7	92.8	 Aircraft
1	 17:32          	 17:32          	54.9	19	53.8	66.6	 Aircraft
11	 17:32          	 17:32          	65.7	36	61.7	77.2	 Aircraft
10	 17:32          	 17:32          	59.7	21	57.7	70.9	 Aircraft
25	 17:32          	 17:32          	71.8	43	66.4	82.6	 Aircraft
28	 17:32          	 17:32          	84.7	21	79.8	92.9	 Aircraft
30	 17:32          	 17:32          	73.3	30	69.2	84	 Aircraft
39	 17:32          	 17:32          	61.9	11	60.4	70.8	 Aircraft
44	 17:32          	 17:32          	72.9	27	68.3	82.6	 Aircraft
34	 17:32          	 17:32          	62.4	21	60.5	73.7	 Aircraft
33	 17:32          	 17:32          	69	30	65.4	80.2	 Aircraft
26	 17:32          	 17:32          	76.9	26	71.4	85.6	 Aircraft
16	 17:32          	 17:32          	88.9	12	82.1	92.9	 
1	 17:32          	 17:32          	56.4	58	54.3	71.9	 Aircraft
8	 17:32          	 17:33          	63	33	60.6	75.8	 Aircraft
24	 17:32          	 17:33          	76.4	40	70.2	86.2	 Aircraft
12	 17:32          	 17:33          	68.7	26	64	78.1	 Aircraft
27	 17:32          	 17:33          	78.1	41	72.2	88.3	 Aircraft
29	 17:33          	 17:33          	79	29	72.5	87.1	 Aircraft
45	 17:33          	 17:33          	68.1	30	62.6	77.4	 Aircraft
22	 17:33          	 17:33          	76.1	31	67.8	82.7	 Aircraft
18	 17:33          	 17:33          	76.3	33	70.2	85.5	 Aircraft
3	 17:33          	 17:33          	77.2	15	72.4	84.1	 Aircraft
25	 17:33          	 17:33          	68.5	31	65.4	80.3	 Aircraft
11	 17:33          	 17:33          	68.4	32	63.1	78.2	 Aircraft
28	 17:33          	 17:33          	84.2	22	78.8	92.2	 Aircraft
31	 17:33          	 17:33          	83	25	75.3	89.3	 Aircraft
19	 17:33          	 17:33          	62.8	12	60.8	71.5	 
26	 17:33          	 17:33          	71.6	27	67.9	82.2	 Aircraft
33	 17:33          	 17:33          	68.3	21	64.2	77.4	 Aircraft
13	 17:33          	 17:33          	78.3	20	73.6	86.6	 Aircraft
22	 17:33          	 17:34          	77.9	24	71.4	85.3	 Aircraft
24	 17:33          	 17:34          	69.6	30	65.1	79.8	 Aircraft
45	 17:33          	 17:34          	60.1	20	57.2	70.3	 Aircraft
44	 17:33          	 17:34          	70.2	23	66.3	80	 Aircraft
1	 17:33          	 17:34          	59.6	31	54.3	69.2	 Aircraft
18	 17:34          	 17:34          	74	36	67.9	83.5	 Aircraft
27	 17:34          	 17:34          	71.7	18	68.8	81.3	 Aircraft
19	 17:34          	 17:34          	66.7	11	63.5	74	 
17	 17:34          	 17:34          	64	14	61.7	73.3	 Aircraft
11	 17:34          	 17:34          	71.8	34	66.5	81.9	 Aircraft
29	 17:34          	 17:34          	73.8	36	68.1	83.7	 Aircraft
34	 17:34          	 17:34          	63.1	21	59.6	72.7	 Aircraft
25	 17:34          	 17:34          	62.6	13	61	72.1	 Aircraft
8	 17:34          	 17:34          	62.5	27	60.3	74.7	 Aircraft
28	 17:34          	 17:34          	84	25	79.1	93	 Aircraft
30	 17:34          	 17:34          	69.1	12	67.7	78.5	 
3	 17:34          	 17:34          	76.8	11	73.2	83.4	 Aircraft
26	 17:34          	 17:34          	65.4	12	63.3	74.2	 Aircraft
12	 17:34          	 17:34          	68	21	64.7	77.8	 Aircraft
10	 17:34          	 17:35          	59.6	25	58.1	72	 Aircraft
27	 17:34          	 17:35          	72.8	20	69.5	82.4	 Aircraft
31	 17:34          	 17:35          	78.2	34	70.2	85.6	 Aircraft
30	 17:34          	 17:35          	71.6	17	68.3	80.5	 
24	 17:35          	 17:35          	63.3	21	59.8	72.9	 Aircraft
8	 17:35          	 17:35          	61.2	10	60.1	70.1	 Aircraft
22	 17:35          	 17:35          	81.2	35	72.3	87.7	 Aircraft
25	 17:35          	 17:35          	69.1	35	64.1	79.5	 Aircraft
1	 17:35          	 17:35          	54.6	18	53.6	66	 
41	 17:35          	 17:35          	63.4	11	61.2	71.8	 Aircraft
44	 17:35          	 17:35          	69	24	65.3	79.1	 Aircraft
17	 17:35          	 17:35          	75	33	70.5	85.6	 Aircraft
33	 17:35          	 17:35          	65.2	21	62.8	76	 Aircraft
18	 17:35          	 17:35          	63	21	60.8	73.9	 Aircraft
13	 17:35          	 17:35          	78	11	74.5	84.7	 Aircraft
34	 17:35          	 17:35          	62.4	20	60.6	73.7	 Aircraft
27	 17:35          	 17:36          	90.4	38	82.6	98.4	 Aircraft
29	 17:35          	 17:36          	72.9	24	68.3	82.1	 Aircraft
19	 17:35          	 17:35          	65.2	11	63.1	73.4	 Aircraft
45	 17:35          	 17:35          	61.9	19	58.8	71.6	 Aircraft
8	 17:35          	 17:36          	67.4	38	63.6	79.3	 Aircraft
12	 17:36          	 17:36          	70.5	27	65.3	79.6	 Aircraft
25	 17:36          	 17:36          	80.7	49	73.7	90.6	 Aircraft
1	 17:36          	 17:36          	58.1	84	53.9	73.2	 
39	 17:36          	 17:36          	68.5	25	63.9	77.9	 Aircraft
33	 17:36          	 17:36          	74.4	62	68.3	86.1	 Aircraft
41	 17:36          	 17:36          	73.8	30	68.8	83.6	 
26	 17:36          	 17:36          	65	24	60.8	74.6	 Aircraft
46	 17:36          	 17:36          	60.6	32	57.4	72.4	 
31	 17:36          	 17:36          	77.7	27	70.6	84.8	 Aircraft
14	 17:36          	 17:36          	65.3	16	58.9	70.9	 Aircraft
30	 17:36          	 17:36          	71.1	15	69.1	80.8	 
10	 17:36          	 17:36          	62.2	34	59.2	74.5	 
19	 17:36          	 17:37          	63	23	61.3	75	 
13	 17:36          	 17:36          	78.2	13	74.5	85.7	 Aircraft
42	 17:36          	 17:37          	75.1	27	69.5	83.9	 Aircraft
44	 17:36          	 17:37          	70	22	65.7	79	 Aircraft
28	 17:36          	 17:37          	79.4	26	74.4	88.6	 Aircraft
30	 17:36          	 17:37          	70.4	14	67.2	78.6	 Aircraft
45	 17:37          	 17:37          	78.1	46	71.4	88	 Aircraft
26	 17:37          	 17:37          	61.7	16	60	72.1	 Aircraft
24	 17:37          	 17:37          	67.9	49	61.9	78.8	 Aircraft
29	 17:37          	 17:37          	74.5	23	69.4	83.1	 Aircraft
3	 17:37          	 17:37          	72.8	10	70.7	80.8	 Aircraft
34	 17:37          	 17:37          	61.6	17	60	72.4	 Aircraft
19	 17:37          	 17:37          	67.8	17	64.7	76.9	 
12	 17:37          	 17:38          	68.4	24	64.2	77.9	 Aircraft
31	 17:37          	 17:38          	78.9	21	72.7	85.9	 Aircraft
1	 17:37          	 17:38          	56.2	13	54.2	65.4	 
2	 17:38          	 17:38          	61.2	14	59.7	71	 Aircraft
11	 17:38          	 17:38          	60.5	10	57.7	67.7	 
44	 17:38          	 17:38          	69.6	23	65.5	79	 Aircraft
27	 17:38          	 17:38          	80.2	25	74.6	88.5	 Aircraft
30	 17:38          	 17:38          	73.5	13	70.4	81.5	 Aircraft
1	 17:38          	 17:38          	54.4	11	53.8	64.3	 
13	 17:38          	 17:38          	77.4	11	73.9	84.3	 Aircraft
8	 17:38          	 17:38          	62	12	60.2	71.1	 Aircraft
3	 17:38          	 17:38          	83.6	14	78.2	89.5	 Aircraft
25	 17:38          	 17:38          	67.9	20	64.6	77.5	 Aircraft
1	 17:38          	 17:39          	60.9	120	55.3	76.1	 
29	 17:38          	 17:38          	74.9	24	69.7	83.5	 Aircraft
26	 17:38          	 17:39          	72.9	18	68.5	81	 Aircraft
33	 17:38          	 17:39          	65.7	14	63.3	74.7	 Aircraft
24	 17:39          	 17:39          	71.3	28	65.4	79.9	 Aircraft
34	 17:39          	 17:39          	61.6	15	59.1	70.8	 Aircraft
45	 17:39          	 17:39          	59.1	16	55.9	67.9	 Aircraft
31	 17:39          	 17:39          	78.6	20	72.1	85.2	 Aircraft
12	 17:39          	 17:39          	69.3	22	65.1	78.5	 Aircraft
28	 17:39          	 17:39          	91.6	27	84.7	99	 Aircraft
30	 17:39          	 17:39          	73.5	9	69.4	79.1	 
27	 17:39          	 17:39          	68.3	19	65.6	78.4	 Aircraft
19	 17:39          	 17:40          	78	57	67.3	84.9	 Aircraft
41	 17:39          	 17:40          	77.3	56	71.5	89	 Aircraft
22	 17:39          	 17:40          	84.4	47	75.8	92.6	 Aircraft
25	 17:40          	 17:40          	73.9	72	68.1	86.7	 Aircraft
14	 17:40          	 17:40          	58.2	9	55	64.7	 Aircraft
18	 17:40          	 17:40          	65	31	62	76.8	 
13	 17:40          	 17:40          	76.8	11	73.5	83.7	 Aircraft
17	 17:40          	 17:40          	68.5	32	65.1	80.2	 Aircraft
33	 17:40          	 17:40          	82.4	64	74.9	92.9	 Aircraft
3	 17:40          	 17:40          	79	13	75.2	86.2	 Aircraft
16	 17:40          	 17:40          	86.5	12	81.3	91.9	 
42	 17:40          	 17:40          	72.6	47	67.8	84.4	 Aircraft
26	 17:40          	 17:40          	74.2	45	69	85.5	 Aircraft
24	 17:40          	 17:41          	73	73	67	85.6	 Aircraft
45	 17:40          	 17:41          	78.3	72	71.1	89.6	 Aircraft
8	 17:40          	 17:40          	60.7	12	59.3	69.9	 
1	 17:40          	 17:40          	61.9	21	55.6	68.7	 
10	 17:40          	 17:40          	60.1	14	57.8	69.2	 Aircraft
27	 17:40          	 17:40          	66.1	16	65.2	77.2	 
30	 17:40          	 17:41          	69.9	24	67.2	81	 
8	 17:41          	 17:41          	61.8	36	59	74.6	 Aircraft
1	 17:41          	 17:43          	64.3	164	56.1	78.2	 
44	 17:41          	 17:41          	78.9	40	72.4	88.3	 Aircraft
19	 17:41          	 17:41          	66.4	20	63.3	76.4	 
29	 17:41          	 17:41          	83.8	46	75.6	92.2	 Aircraft
27	 17:41          	 17:41          	72.6	24	69.1	82.8	 Aircraft
14	 17:41          	 17:42          	62.4	13	57.5	68.6	 Aircraft
34	 17:41          	 17:42          	61.6	20	59.3	72.2	 Aircraft
25	 17:41          	 17:42          	68.8	21	64.6	77.9	 Aircraft
31	 17:42          	 17:42          	88.6	34	79.8	95.1	 Aircraft
18	 17:42          	 17:42          	70.4	10	65	74.9	 
12	 17:42          	 17:42          	67.8	34	62.5	77.9	 Aircraft
33	 17:42          	 17:42          	67.5	19	63.4	76.1	 Aircraft
26	 17:42          	 17:42          	67.1	17	64.5	76.8	 Aircraft
40	 17:42          	 17:42          	73.1	11	68.8	79.2	 
21	 17:42          	 17:42          	60.4	13	58.2	69.2	 
45	 17:42          	 17:42          	59	27	56.6	70.9	 Aircraft
18	 17:42          	 17:42          	68.9	15	63.9	75.6	 
24	 17:42          	 17:42          	62.4	19	59.4	72.2	 Aircraft
30	 17:42          	 17:42          	71.1	11	68.8	79.2	 
14	 17:42          	 17:43          	63.8	32	56.6	71.7	 
30	 17:42          	 17:43          	81.9	17	74.2	86.4	 
28	 17:43          	 17:43          	71.9	17	69.7	82.1	 Aircraft
13	 17:43          	 17:43          	76.9	10	73.9	84	 Aircraft
34	 17:43          	 17:43          	64.3	27	61.7	75.9	 Aircraft
31	 17:43          	 17:43          	62.1	20	60.1	73.1	 Aircraft
8	 17:43          	 17:43          	61.1	11	59.6	70.1	 
12	 17:43          	 17:43          	69.9	34	64.6	79.9	 Aircraft
14	 17:43          	 17:43          	59.8	13	55.4	66.6	 Aircraft
44	 17:43          	 17:43          	69.4	26	65.4	79.4	 Aircraft
1	 17:44          	 17:44          	65.7	217	57.1	80.5	 
3	 17:44          	 17:44          	78.2	11	74.4	84.8	 Aircraft
29	 17:44          	 17:44          	72.4	23	67.9	81.4	 Aircraft
13	 17:44          	 17:44          	81.8	26	76.2	90.3	 Aircraft
19	 17:44          	 17:44          	63.3	11	61	71.3	 Aircraft
30	 17:44          	 17:44          	69.6	14	67.6	78.9	 
31	 17:44          	 17:45          	77.1	22	70.8	84.2	 Aircraft
34	 17:44          	 17:45          	64.4	27	61.3	75.6	 Aircraft
30	 17:45          	 17:45          	70	12	68.2	78.8	 
8	 17:45          	 17:45          	66.5	56	62	79.4	 Aircraft
27	 17:45          	 17:45          	78.1	30	72.9	87.7	 Aircraft
12	 17:45          	 17:45          	71.8	29	66.5	81	 Aircraft
44	 17:45          	 17:45          	73.3	29	67.9	82.4	 Aircraft
25	 17:45          	 17:45          	62.9	18	60.1	72.6	 Aircraft
26	 17:45          	 17:45          	64.1	22	61.3	74.7	 Aircraft
30	 17:45          	 17:45          	67.7	14	66.2	77.6	 
24	 17:45          	 17:46          	76.9	41	70.1	86.2	 Aircraft
29	 17:45          	 17:46          	78.7	27	72.5	86.8	 Aircraft
45	 17:45          	 17:46          	65.2	48	60.8	77.7	 Aircraft
13	 17:46          	 17:46          	81.2	14	75.9	87.2	 Aircraft
27	 17:46          	 17:46          	71.3	20	68.3	81.4	 Aircraft
34	 17:46          	 17:46          	60.6	21	58.9	72	 Aircraft
33	 17:46          	 17:46          	70	20	62.4	75.5	 
31	 17:46          	 17:46          	82.6	24	75.2	88.9	 Aircraft
30	 17:46          	 17:46          	70.9	27	67.2	81.4	 
8	 17:46          	 17:46          	61.7	9	60.4	70.1	 Aircraft
25	 17:46          	 17:46          	65.9	15	63	74.6	 Aircraft
12	 17:46          	 17:46          	68.5	23	64.4	78	 Aircraft
33	 17:46          	 17:46          	65.3	16	62.8	74.8	 Aircraft
10	 17:46          	 17:46          	59	11	57.8	68.1	 
8	 17:46          	 17:47          	65.2	19	63	75.9	 Aircraft
44	 17:47          	 17:47          	68.9	26	64.9	79.1	 Aircraft
45	 17:47          	 17:47          	59.2	21	56.4	69.6	 Aircraft
3	 17:47          	 17:47          	81	13	76.3	87.6	 Aircraft
29	 17:47          	 17:47          	74	33	67.7	83	 Aircraft
13	 17:47          	 17:47          	77.8	11	73.9	84.2	 Aircraft
19	 17:47          	 17:47          	63.2	17	60.2	72.5	 
1	 17:47          	 17:47          	54.1	10	53.6	63.7	 
34	 17:47          	 17:47          	61.5	18	59.4	71.9	 Aircraft
19	 17:47          	 17:48          	62.6	17	59.9	72.3	 
31	 17:47          	 17:48          	77.5	26	70.5	84.7	 Aircraft
12	 17:48          	 17:48          	69	26	64.5	78.6	 Aircraft
8	 17:48          	 17:48          	69.3	14	65.8	77.1	 
4	 17:48          	 17:48          	77.2	20	68.9	81.9	 
8	 17:48          	 17:48          	62.2	21	59.7	72.8	 Aircraft
44	 17:48          	 17:48          	70.3	25	66	80.1	 Aircraft
13	 17:48          	 17:48          	76.7	10	73.7	83.8	 Aircraft
34	 17:49          	 17:49          	62	20	59.3	72.4	 Aircraft
29	 17:49          	 17:49          	75.8	24	70.3	84.1	 Aircraft
19	 17:49          	 17:49          	65.1	18	61.7	74.3	 
12	 17:49          	 17:49          	68.4	25	64.2	78.2	 Aircraft
31	 17:49          	 17:49          	80.2	23	73.3	86.8	 Aircraft
3	 17:49          	 17:49          	70.2	8	67.9	77	 Aircraft
44	 17:50          	 17:50          	73.6	27	68.1	82.4	 Aircraft
13	 17:50          	 17:50          	77	11	73.7	83.9	 Aircraft
29	 17:50          	 17:50          	78.7	35	71.3	86.7	 Aircraft
30	 17:50          	 17:50          	69.8	19	67.7	80.5	 Aircraft
27	 17:50          	 17:51          	68.4	41	65.8	82	 
34	 17:50          	 17:51          	62.4	23	59.5	73.1	 Aircraft
28	 17:50          	 17:51          	90.6	25	83.9	97.8	 Aircraft
3	 17:50          	 17:51          	79.9	13	75.7	86.9	 Aircraft
31	 17:51          	 17:51          	82.3	24	74.9	88.7	 Aircraft
12	 17:51          	 17:51          	69.2	24	65.1	78.9	 Aircraft
25	 17:51          	 17:51          	65	32	60.6	75.7	 Aircraft
22	 17:51          	 17:51          	81.2	34	74.1	89.4	 Aircraft
30	 17:51          	 17:51          	70.5	15	68.1	79.8	 
19	 17:51          	 17:51          	71.9	12	67.4	78.1	 
41	 17:51          	 17:51          	72	40	68.7	84.7	 Aircraft
18	 17:51          	 17:51          	65.9	22	63.5	77	 
17	 17:51          	 17:51          	70.7	31	67.3	82.1	 Aircraft
44	 17:51          	 17:51          	71	26	66.4	80.6	 Aircraft
13	 17:51          	 17:52          	78.2	11	74.2	84.5	 Aircraft
5	 17:52          	 17:52          	63.6	11	62.5	72.7	 Aircraft
29	 17:52          	 17:52          	75.2	34	69	84.3	 Aircraft
42	 17:52          	 17:52          	72.3	26	69	83.1	 Aircraft
33	 17:52          	 17:52          	64.4	28	61.1	75.6	 
19	 17:52          	 17:52          	63.9	25	61.1	75.1	 
43	 17:52          	 17:52          	63.7	18	62	74.5	 
45	 17:52          	 17:52          	65.5	40	61.9	77.9	 Aircraft
30	 17:52          	 17:52          	71.6	12	69.7	80.4	 
34	 17:52          	 17:52          	61.8	25	59.7	73.6	 Aircraft
31	 17:52          	 17:52          	79.9	30	72.2	86.9	 Aircraft
27	 17:52          	 17:52          	85.7	42	77.7	93.9	 Aircraft
8	 17:52          	 17:52          	62.8	39	60.5	76.5	 Aircraft
12	 17:52          	 17:53          	68.3	31	63.6	78.5	 Aircraft
25	 17:52          	 17:53          	79.9	39	72.9	88.8	 Aircraft
41	 17:53          	 17:53          	69.2	29	66.1	80.6	 
33	 17:53          	 17:53          	75.6	49	69.8	86.6	 Aircraft
3	 17:53          	 17:53          	80.4	13	76.1	87.2	 Aircraft
11	 17:53          	 17:53          	75.8	68	68.4	86.7	 
44	 17:53          	 17:53          	70	27	65.9	80.2	 Aircraft
22	 17:53          	 17:53          	69.4	12	64.9	75.8	 
26	 17:53          	 17:53          	64.3	38	61.5	77.3	 Aircraft
38	 17:53          	 17:53          	74.5	12	69.5	80.4	 
42	 17:53          	 17:53          	68.5	24	65.4	79.2	 Aircraft
45	 17:53          	 17:54          	72.2	47	66.2	82.9	 Aircraft
13	 17:53          	 17:53          	76.5	11	73.2	83.8	 Aircraft
29	 17:53          	 17:54          	75.2	29	70	84.6	 Aircraft
24	 17:53          	 17:54          	64.2	35	61.1	76.5	 Aircraft
39	 17:53          	 17:54          	63.7	10	61.8	71.6	 
17	 17:53          	 17:54          	75.4	20	71	84.1	 
31	 17:54          	 17:54          	79.8	30	72.3	87.1	 Aircraft
14	 17:54          	 17:54          	63.2	13	58.9	70.1	 
28	 17:54          	 17:54          	75.7	22	71.8	85.2	 Aircraft
38	 17:54          	 17:54          	70.7	20	64.9	78	 
3	 17:54          	 17:54          	79.6	13	75.6	86.7	 Aircraft
34	 17:54          	 17:54          	61	17	58.9	71.2	 Aircraft
44	 17:54          	 17:55          	71.5	31	67	81.9	 Aircraft
12	 17:54          	 17:55          	66.9	29	62.8	77.3	 Aircraft
29	 17:55          	 17:55          	77.5	31	71.2	86.1	 Aircraft
30	 17:55          	 17:55          	70.2	13	67.4	78.6	 Aircraft
28	 17:55          	 17:55          	93.2	29	86.3	101	 Aircraft
27	 17:55          	 17:55          	71.8	31	67	81.9	 
2	 17:55          	 17:55          	65.2	18	62.5	75	 Aircraft
13	 17:55          	 17:55          	76.1	12	73.3	83.9	 Aircraft
31	 17:55          	 17:56          	82.1	29	74	88.6	 Aircraft
25	 17:55          	 17:55          	63.6	25	60	74	 Aircraft
22	 17:55          	 17:56          	82.1	36	74.6	90.2	 Aircraft
3	 17:55          	 17:56          	74.6	12	71.6	82.2	 Aircraft
34	 17:56          	 17:56          	65.3	26	62.2	76.4	 Aircraft
44	 17:56          	 17:56          	75.3	34	70.1	85.4	 Aircraft
18	 17:56          	 17:56          	71.7	41	67	83.2	 Aircraft
12	 17:56          	 17:56          	72.6	29	67.3	81.9	 Aircraft
17	 17:56          	 17:56          	80.8	35	74.7	90.2	 Aircraft
29	 17:56          	 17:56          	80.4	37	73.3	89	 Aircraft
11	 17:56          	 17:56          	59.6	28	57.3	71.8	 
27	 17:56          	 17:56          	71.1	25	67.8	81.7	 Aircraft
31	 17:56          	 17:57          	82.8	33	74.9	90	 Aircraft
13	 17:57          	 17:57          	81.2	13	76.7	87.9	 Aircraft
24	 17:57          	 17:57          	66.2	41	60	76.1	 Aircraft
34	 17:57          	 17:57          	63.3	23	60.6	74.1	 Aircraft
39	 17:57          	 17:57          	74.8	29	70	84.6	 Aircraft
3	 17:57          	 17:57          	79.2	12	74.6	85.4	 Aircraft
46	 17:57          	 17:57          	70.4	42	64.7	80.9	 Aircraft
38	 17:57          	 17:57          	63	12	61.4	72.1	 
